id,Course,Year,Company_Name,Postal_Code,City,Country,Subject,Pay_Details,Student_id
,ING2,2013/2014,SARL MSBE,83210,SOLLIS VILLE,FRANCE,Ralisation d'un site web en JAVA EE servant  vendre des produits de beaut,436.05,21026825
,ING2,2013/2014,DRONE-X,84911,AVIGNON CEDEX 09,FRANCE,Amlioration du logiciel de pilotage de drone,436.05,93874815
,ING2,2013/2014,CEA SACLAY - PALAISEAU,91120,PALAISEAU,FRANCE,"Il s'agit d'un travail complet d'automatisation de test qui va d'une tape de remise au propre du code pour l'adapter au nouveau besoin, jusqu' l'installation d'une machine avec dveloppement de test.",700,91949972
,ING3,2013/2014,SANOFI AVENTIS GROUPE,91300,MASSY,FRANCE,"En vue de raliser des prototypes de solutions IT dans le domaine de la sant, Sanofi-Aventis Groupe souhaite intgrer un tudiant, dont le sujet de stage sera ax autour des technologies connectes  l'aide de solutions innovantes. Les principaux sujets  adresser sont les suivants: - Dveloppement de solutions innovantes sur plateformes mobiles et objets connects - Gestion de projet",1569.78,89047943
,ING2,2013/2014,IPSELIOS,91400,ORSAY,FRANCE,"Le stage s'inscrit dans un projet d'clairage architectural artistique de grande envergure ralis par Magnalucis. Un trs grand nombre de points d'clairage seront installs et un pilotage intelligent est ncessaire pour aboutir au rsultat dsir. En amont de cela, il est primordial de valider l'aspect esthtique avec des simulations numriques. Les travail se dcomposera en 3 tapes : - Travail amont de ralisation de simulations ralistes afin de visualiser le rendu lumineux (langage C/C++ ou Matlab). - Programmation des effets visuels lumineux de bases (Matlab ou C++) - Dveloppement d'un script qui fera appel  ces fameux lumineux pour implmentation dans les systmes d'clairage intelligents (C++).",450,23938460
,ING2,2013/2014,AIR FRANCE,91551,PARAY-VIELLE-POSTE CEDEX,FRANCE,"Les activits confies au stagiaire sont principalement les suivantes: - Crer un tableau de bord accessible en temps rel sur la base de donnes locales et centralises. - Mettre en place un systme d'automatisation des indicateurs issus des donnes e-Care concernant les vnements significatifs, les remontes spontanes et le programme de surveillance. - Idalement, ces indicateurs devraient tre accessibles  des outils nomades, type tablettes ou Smartphones. - Un systme d'alerte permettant d'identifier les rcurrences des vnements prcurseurs. Le modle de risque Bow Tie dans la base e-Care",600,74320387
,ING2,2013/2014,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,Evolution de l'outil de reporting du recrutement,1000,10043494
,ING2,2013/2014,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,"Explosion des donnes et nouveaux cas d'usage: comment tirer profit des offres de stockage Cloud ? Objectifs: apprhender les motivations et identifier les leviers principaux  l'adoption de stockage Cloud, comprendre avantages/inconvnients et modles de cot des diffrentes solutions de stockage, comprendre les travaux ncessaire  la mise en place de stockage Cloud. Travaux: raliser un panorama du march des solutions de stockage Cloud, formaliser les principes d'architecture sous-jacents  la mise en place d'un stockage Cloud, tester une solution de Cloud priv au travers d'un PoC.",1000,28490081
,ING3,2013/2014,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,"Cybercriminalit: comment doit ragir l'entreprise ? L'objectif de ce stage est de dgager les tendances majeures en matire d'volution des menaces et mthodes d'attaque, et d'identifier des dispositifs innovants de rponse et de prvention sur les plans techniques, juridiques et organisationnels. Livrables attendus : - Analyse des faits d'actualit marquants en termes de cyber-attaques (faiblesses exploites, source et nature des attaques, mtiers cibls...) et identification des nouvelles tendances. - Proposition de dispositifs organisationnels et techniques de protection (organisation de crise, sanctuarisation des informations, solutions innovantes d'analyse comportementale...).",1600,28150011
,ING3,2013/2014,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,Big data : Traitement et analyse dans un environnement Hadoop.,1600,2896080
,ING3,2013/2014,WAVESTONE,92042,PARIS LA DEFENSE,FRANCE,"Acquisition, intgration et stockage BigData nouvelle architecture",1600,69499501
,ING3,2013/2014,EVEHO CONSEIL - CABINET SOLUCOM,92042,PARIS LA DEFENSE CEDEX,FRANCE,Etude thorique et missions oprationnelles de conseil,1600,67644379
,ING2,2013/2014,GIE AXA TECHNOLOGY SERVICES,92057,PARIS LA DFENSE,FRANCE,- Elaboration et mise en place des outils d'automatisation du dploiement des configurations d'authentification et d'accs aux applications sur l'intranet et l'internet.,1100,3706809
,ING3,2013/2014,MAZARS,92075,LA DEFENSE,FRANCE,Participation  des missions: - d'analyse et de revue de la fonction informatique - de cartographie de SI et d'audit de processus - d'analyse de migration des SI - d'analyse de donnes - de revue de scurit,1600,68534784
,ING3,2013/2014,MAZARS,92075,LA DEFENSE,FRANCE,-,1700,71268461
,ING3,2013/2014,CAPGEMINI TECHNOLOGY SERVICES - SURESNES,92287,SURESNES CEDEX,FRANCE,"Durant votre stage, en tant que Consultant Fonctionnel en Systmes d'Information et au sein d'une quipe, vous participerez aux missions selon les opportunits, c'est--dire: - Vous assistez les directions gnrales, les directions mtiers ou les DSI dans leurs projets de refonte de systme d'information: expressions de besoins et recherche de solutions, urbanisation et schmas directeurs informatiques, scnarios d'volution du SI; - Vous modlisez les processus associs  ces outils pour les optimiser ou permettre leur mise en uvre dans les solutions que pourront proposer les quipes MOE de l'entit.",1400,68030335
,ING3,2013/2014,ALTI,92300,LEVALLOIS PERRET,FRANCE,"Intgration au sein d'une quipe pour intervenir sur un projet SAP (primtre logistique) chez un de leurs clients grand compte (client, projet et phases  dfinir en avril).",1200,58960151
,ING2,2013/2014,MOBILE HEALTH,92300,LEVALLOIS PERRET,FRANCE,"Participation au dveloppement d'un back office et d'un front office qui permettront de produire des contenus pour une application mobile collaborative fonctionnant sur iPad et Tablette Android. Yoan intgrera une quipe projet compose de graphistes, de dveloppeurs (php, SQL, html/css, javascript, ws), de dveloppeurs mobiles (iOS ou Android). Cette quipe sera encadre par Jean Philippe Amare (Dirigeant de Mobile Health et directeur Technique). La dure du projet correspond aux dates du stage de Yoan, ce qui lui permettra de participer  toutes les tapes de conception. Ce projet est associ  une offre ""produit"" qui est un de nos leviers de croissance pour 2014. Il est donc essentiel pour l'orientation business de notre socit.",750,25803059
,ING2,2013/2014,ATM - AGENCE DE TRADUCTION MULTILINGUE,92300,LEVALLOIS-PERRET,FRANCE,Migration et conception d'un logiciel de gestion commerciale,436.05,86416877
,ING2,2013/2014,PLB CONSULTANT,92300,LEVALLOIS PERRET,FRANCE,Dveloppement d'une application web en Java/JEE.,800,34806245
,ING3,2013/2014,LVMH PCIS,92300,LEVALLOIS PERRET,FRANCE,Assistante chef de projet BI,1350,79226974
,ING3,2013/2014,MICROPOLE LEVALLOIS 3,92300,LEVALLOIS-PERRET,FRANCE,"Participation  la mise en place de solutions dans le cadre d'un projet dcisionnel pour le compte d'un client grand compte de Micropole au sein de la practice FPM (Financial Performance Management). Participation aux diffrentes phases du projet: spcifications, conception, modlisation, dveloppement, validation, rdaction de documentation,... Intgration au sein d'une quipe projet compose d'une chef de projet, d'ingnieurs d'tudes et d'experts fonctionnels et techniques.",1400,78900328
,ING2,2013/2014,UMANIS - LEVALLOIS-PERRET,92301,LEVALLOIS-PERRET CEDEX,FRANCE,"Le client final est un association cre par directive europenne, bas  Bruxelles, dont la mission est l'dition et la publication d'information au public (Open Data) dans le secteur de l'nergie. Umanis conoit, ralise et exploite pour cette association un systme d'information compos d'une application de Business Intelligence et d'un site web d'envergure europenne. Le stagiaire participera activement aux activits suivantes: cycles projets de bout en bout (prparation et animation des ateliers de recueil de besoin, modlisation dcisionnelle, rdaction des spcifications fonctionnelles d'alimentation et de restitution, conception technique, dveloppements, assistance  la recette, assistance  la mise en production), maintenance et support.",1000,6835065
,ING3,2013/2014,AVANADE,92320,CHATILLON,FRANCE,Vous interviendrez sur les missions suivantes: - Conception et paramtrage d'application CRM - Ralisation de maquettes avant-vente - Test et dveloppement d'outils et de frameworks Avanade (Asset),1300,36649486
,ING3,2013/2014,AVANADE,92320,CHATILLON,FRANCE,"Votre stage se droulera de la faon suivante; Au cours du premier mois, vous vous formerez  la suite BI de Microsoft SQL Server  l'aide d'un training Kit officiel Microsoft. Vous aurez ensuite la possibilit de vous certifier. Ensuite vous rejoindrez un projet sur lequel vous pourrez: - Comprendre la dmarche et l'organisation d'un projet BI - Comprendre l'architecture applicative de la solution - Prendre connaissance du modle de donnes dcisionnelles et comprendre l'organisation des donnes (faits dimensions, hirarchie ...) - Vous serez amen  prendre part  l'analyse du besoin et au dveloppement des flux ETL et du reporting, tests associs, analyse des donnes et indicateurs produits et  la rdaction des spcifications associes. Vous participerez  la phase de recette et packaging de la solution pour son dploiement.",1300,44470563
,ING3,2013/2014,AVANADE,92320,CHATILLON,FRANCE,Analyst CRM,1300,20088510
,ING3,2013/2014,AVANADE,92320,CHATILLON,FRANCE,Consultant Junior BI MICROSOFT,1300,5168421
,ING2,2013/2014,ACCENTURE TECHNOLOGY SOLUTIONS,92320,CHTILLON,FRANCE,"Intgration d'une quipe Architecture & Business Intelligence Participation aux travaux d'quipe qui vont de la mise en place de Proof of Concept, sur les technologies Big Data,  l'assistance aux quipes de dveloppement sur leurs problmatiques d'architecture ou BI.",800,12710908
,ING3,2013/2014,AXA ASSISTANCE FRANCE,92320,CHATILLON,FRANCE,Au sein de la Direction Technique d'Axa Assistance France: refonte de la gamme de produits semi standards - Etudes de portefeuille et mises  jour frquence et cots moyens - Ajouts/tudes options dans les modles - Mise  jour des donnes,1600,290615
,ING3,2013/2014,ACCENTURE TECHNOLOGY SOLUTIONS,92320,CHTILLON,FRANCE,- Raliser des prototypes techniques - Effectuer des revues de code - Participer  l'intgration technique des dveloppements - Effectuer les tests de performance des livraisons - Participer au suivi de projet et de l'quipe de dveloppement offshore en m,1200,28925859
,ING3,2013/2014,ACCENTURE TECHNOLOGY SOLUTIONS,92320,CHTILLON,FRANCE,"L'IDMF ralise des projets de migrations de donnes. Ce projet a des plateformes IT ddies pour oprer les activits dans le monde entier, depuis une quipe backoffice situe  Chtillon. Le stage consiste  vrifier la capacit de la solution globale de migration  traiter des donnes provenant de jeux de caractres autres que le jeu Latin-1 standard. Il s'agira plus particulirement de: - Constituer un jeu de donnes artificiel mais raliste (donnes + spcifications de migration) permettant de raliser le test - Drouler la migration en utilisant l'ensemble des outils IDMF prvus  cet effet et recenser les anomalies rencontres  chaque tape - Corriger (ou faire corriger) les anomalies au fur et  mesure Les jeux de caractres concerns sont notamment: - Les donnes Unicode double-byte (ex: hindi, japonais...), - les donnes issues de langues s'crivant de droite  gauche (ex: arabe, hbreu...)",1200,75389018
,ING3,2013/2014,MBDA,92358,LE PLESSIS-ROBINSON CEDEX,FRANCE,Dtection de stress par eye-tracking,1050,97406623
,ING2,2013/2014,BOUYGUES TELECOM,92366,MEUDON LA FORET CEDEX,FRANCE,"Pour relever  nos cts les dfis d'un march en pleine mutation, les quipes de la Direction [DI/PSI/SSA) au sein de la Direction des Systmes d'Information de Bouygues Telecom proposent la mission de stage suivante: - Repenser le rfrencement documentaire de l'quipe SSA afin de disposer d'un support clair, pertinent, exhaustif et accessible sur diffrents mdias (intranet, mobile) pour tous les documents techniques. Force de proposition sur un plan d'amlioration et d'volution de cette plateforme. - Dvelopper des automatisations d'indicateurs performances de l'activit SSA (scripting shell)",1000,64008227
,ING3,2013/2014,BOUYGUES TELECOM,92366,MEUDON LA FORET CEDEX,FRANCE,"Mise en place d'outils d'aide  la modlisation et aux dveloppements agiles sur notre datawarehouse TERADATA. Les missions du stagiaire sont: - Analyser l'existant autour de nos outils (Power-AMC, TERADATA, Informatica, ODI). - Recueillir les besoins en termes d'amlioration, notamment autour des fonctions suivantes:  - Contrles des Modles de donnes et des normes de dveloppements,  - Templates de mapping ETL/ELT  - Fonctions de purge, de logs, de normalisation des dveloppements... - Sur la base de ces besoins, dvelopper/mettre en place les amliorations - Prsenter les outils aux quipes concernes - Participer  la dfinition et  la simplification du processus de dveloppement - Participer  la conduite du changement - Participer aux runions de suivi et rdaction de CR",1400,50438298
,ING3,2013/2014,STERIA - MEUDON LA FORET,92366,MEUDON LA FORET CEDEX,FRANCE,Assistance  la production des livrables de l'tude de dfinition du futur SI BI de la branche Hydraulique EDF Offre HR Vision (Dveloppement MSBI et bonne comprhension des enjeux mtier RH) + projecteur et simulation budgtaire.,1350,53601324
,ING3,2013/2014,BOUYGUES TELECOM,92366,MEUDON LA FORET CEDEX,FRANCE,Dveloppement big data,1400,75557434
,ING3,2013/2014,BOUYGUES TELECOM,92366,MEUDON LA FORET CEDEX,FRANCE,"Au sein du service Gomarketing de la direction Marketing Stratgique de Bouygues Telecom, et en troite collaboration avec le Responsable Gomarketing, vos missions seront de: - Raliser des tableaux de bord et analyses stratgiques combinant des donnes marketing, commerciale et rseau au niveau gographique appropri: potentiel march, zones  forts revenus clients, analyse de couverture - Crer et suivre les indicateurs d'aide  la dcision afin de rpondre aux besoins de l'entreprise de dveloppement du march de la tlphonie mobile et du fixe. - Crer et faire voluer des traitements tels que des Requtes, Tableaux de bord, Etudes",1400,53273025
,ING2,2013/2014,ENABLON,92400,COURBEVOIE,FRANCE,"Vous aurez pour mission de tester les produits Enablon. Vous serez responsable de: - Contribuer  la dfinition des stratgies de tests, plans de test, et scnarios de test - Excuter les tests - Loguer les anomalies identifies",1000,10693634
